StrategyID,Strategy,StrategyComplexity,RequestedStrategy,AcceptanceRule,RequireModelAgreement,UseViewSD,UseFeatureTypicality,ConfidenceThreshold,ViewSDThreshold,FeaturePercentileThreshold,ViewSDGateActive,FeatureGateActive,TotalCount,AcceptedCount,DeferredCount,Coverage,CoveragePercent,ReviewRate,ReviewRatePercent,AcceptedErrors,AcceptedErrorRate,AcceptedErrorPercent,AcceptedAccuracy,AcceptedSensitivity,AcceptedSpecificity,AcceptedBalancedAccuracy,FalseNegativesAmongAccepted,AcceptedTruePositives,AcceptedTrueNegatives,AcceptedFalsePositives,AcceptedFalseNegatives
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,4.5353848331452493,,,False,False,120,40,80,0.33333333333333331,33.333333333333336,0.66666666666666663,66.666666666666671,0,0,0,1,1,,,0,40,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,4.4671983915927962,,,False,False,120,41,79,0.34166666666666667,34.166666666666664,0.65833333333333333,65.833333333333329,0,0,0,1,1,,,0,41,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,4.3839251773368861,,,False,False,120,42,78,0.34999999999999998,35,0.65000000000000002,65,0,0,0,1,1,,,0,42,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,4.308449584088387,,,False,False,120,43,77,0.35833333333333334,35.833333333333336,0.64166666666666672,64.166666666666671,0,0,0,1,1,,,0,43,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,4.1826687122337951,,,False,False,120,44,76,0.36666666666666664,36.666666666666664,0.6333333333333333,63.333333333333336,0,0,0,1,1,,,0,44,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,4.1365523083628792,,,False,False,120,45,75,0.375,37.5,0.625,62.5,0,0,0,1,1,,,0,45,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,4.1253952614901035,,,False,False,120,46,74,0.38333333333333336,38.333333333333336,0.6166666666666667,61.666666666666664,0,0,0,1,1,,,0,46,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,4.1130530370013672,,,False,False,120,47,73,0.39166666666666666,39.166666666666664,0.60833333333333328,60.833333333333336,0,0,0,1,1,,,0,47,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,4.1114447297278582,,,False,False,120,48,72,0.40000000000000002,40,0.59999999999999998,60,0,0,0,1,1,,,0,48,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,4.0262800644953263,,,False,False,120,49,71,0.40833333333333333,40.833333333333336,0.59166666666666667,59.166666666666664,0,0,0,1,1,,,0,49,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,3.7534046116307165,,,False,False,120,50,70,0.41666666666666669,41.666666666666664,0.58333333333333337,58.333333333333336,0,0,0,1,1,,,0,50,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,3.6997264491816999,,,False,False,120,51,69,0.42499999999999999,42.5,0.57499999999999996,57.5,0,0,0,1,1,,,0,51,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,3.51671879185636,,,False,False,120,52,68,0.43333333333333335,43.333333333333336,0.56666666666666665,56.666666666666664,0,0,0,1,1,,,0,52,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,3.4830477429825848,,,False,False,120,53,67,0.44166666666666665,44.166666666666664,0.55833333333333335,55.833333333333336,0,0,0,1,1,,,0,53,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,3.4334308260245816,,,False,False,120,54,66,0.45000000000000001,45,0.55000000000000004,55,0,0,0,1,1,,,0,54,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,3.1864765549721508,,,False,False,120,55,65,0.45833333333333331,45.833333333333336,0.54166666666666663,54.166666666666664,0,0,0,1,1,,,0,55,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,3.1215456190010742,,,False,False,120,56,64,0.46666666666666667,46.666666666666664,0.53333333333333333,53.333333333333336,0,0,0,1,1,,,0,56,0,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,3.0973517214122892,,,False,False,120,57,63,0.47499999999999998,47.5,0.52500000000000002,52.5,0,0,0,1,1,1,1,0,56,1,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.8795473957240052,,,False,False,120,58,62,0.48333333333333334,48.333333333333336,0.51666666666666672,51.666666666666664,0,0,0,1,1,1,1,0,57,1,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.8073297849695087,,,False,False,120,59,61,0.49166666666666664,49.166666666666664,0.5083333333333333,50.833333333333336,0,0,0,1,1,1,1,0,57,2,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.7774445572096869,,,False,False,120,60,60,0.5,50,0.5,50,0,0,0,1,1,1,1,0,57,3,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.7052958606332651,,,False,False,120,61,59,0.5083333333333333,50.833333333333336,0.49166666666666664,49.166666666666664,0,0,0,1,1,1,1,0,58,3,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.5563292901410848,,,False,False,120,62,58,0.51666666666666672,51.666666666666664,0.48333333333333334,48.333333333333336,0,0,0,1,1,1,1,0,58,4,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.4215075101575114,,,False,False,120,63,57,0.52500000000000002,52.5,0.47499999999999998,47.5,0,0,0,1,1,1,1,0,58,5,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.3660370520422691,,,False,False,120,64,56,0.53333333333333333,53.333333333333336,0.46666666666666667,46.666666666666664,0,0,0,1,1,1,1,0,58,6,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.326630215597373,,,False,False,120,65,55,0.54166666666666663,54.166666666666664,0.45833333333333331,45.833333333333336,0,0,0,1,1,1,1,0,58,7,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.2857694226834049,,,False,False,120,66,54,0.55000000000000004,55,0.45000000000000001,45,0,0,0,1,1,1,1,0,59,7,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.2761303594308688,,,False,False,120,67,53,0.55833333333333335,55.833333333333336,0.44166666666666665,44.166666666666664,0,0,0,1,1,1,1,0,59,8,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.2684818536441216,,,False,False,120,68,52,0.56666666666666665,56.666666666666664,0.43333333333333335,43.333333333333336,0,0,0,1,1,1,1,0,59,9,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.2084707824028404,,,False,False,120,69,51,0.57499999999999996,57.5,0.42499999999999999,42.5,0,0,0,1,1,1,1,0,60,9,0,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.1838475205583059,,,False,False,120,70,50,0.58333333333333337,58.333333333333336,0.41666666666666669,41.666666666666664,1,0.014285714285714285,1.4285714285714286,0.98571428571428577,1,0.90000000000000002,0.94999999999999996,0,60,9,1,0
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.1792550936972925,,,False,False,120,71,49,0.59166666666666667,59.166666666666664,0.40833333333333333,40.833333333333336,2,0.028169014084507043,2.816901408450704,0.971830985915493,0.98360655737704916,0.90000000000000002,0.94180327868852465,1,60,9,1,1
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.1398537110154803,,,False,False,120,72,48,0.59999999999999998,60,0.40000000000000002,40,2,0.027777777777777776,2.7777777777777777,0.97222222222222221,0.98360655737704916,0.90909090909090906,0.94634873323397906,1,60,10,1,1
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.1284394988275337,,,False,False,120,73,47,0.60833333333333328,60.833333333333336,0.39166666666666666,39.166666666666664,2,0.027397260273972601,2.7397260273972601,0.9726027397260274,0.98360655737704916,0.91666666666666663,0.95013661202185795,1,60,11,1,1
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.1209951772525115,,,False,False,120,74,46,0.6166666666666667,61.666666666666664,0.38333333333333336,38.333333333333336,3,0.040540540540540543,4.0540540540540544,0.95945945945945943,0.967741935483871,0.91666666666666663,0.94220430107526876,2,60,11,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.1202584926642021,,,False,False,120,75,45,0.625,62.5,0.375,37.5,3,0.040000000000000001,4,0.95999999999999996,0.967741935483871,0.92307692307692313,0.94540942928039706,2,60,12,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.0749222288660212,,,False,False,120,76,44,0.6333333333333333,63.333333333333336,0.36666666666666664,36.666666666666664,3,0.039473684210526314,3.9473684210526314,0.96052631578947367,0.96825396825396826,0.92307692307692313,0.94566544566544564,2,61,12,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.0679146061648486,,,False,False,120,77,43,0.64166666666666672,64.166666666666671,0.35833333333333334,35.833333333333336,3,0.03896103896103896,3.8961038961038961,0.96103896103896103,0.96825396825396826,0.9285714285714286,0.94841269841269837,2,61,13,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,2.0022015725687328,,,False,False,120,78,42,0.65000000000000002,65,0.34999999999999998,35,3,0.038461538461538464,3.8461538461538463,0.96153846153846156,0.96875,0.9285714285714286,0.9486607142857143,2,62,13,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.9866783804094184,,,False,False,120,79,41,0.65833333333333333,65.833333333333329,0.34166666666666667,34.166666666666664,3,0.037974683544303799,3.7974683544303796,0.96202531645569622,0.96923076923076923,0.9285714285714286,0.94890109890109886,2,63,13,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.9652879044258156,,,False,False,120,80,40,0.66666666666666663,66.666666666666671,0.33333333333333331,33.333333333333336,3,0.037499999999999999,3.75,0.96250000000000002,0.96923076923076923,0.93333333333333335,0.95128205128205123,2,63,14,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.9383561777706655,,,False,False,120,81,39,0.67500000000000004,67.5,0.32500000000000001,32.5,3,0.037037037037037035,3.7037037037037037,0.96296296296296302,0.96969696969696972,0.93333333333333335,0.95151515151515154,2,64,14,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.8769480935326004,,,False,False,120,82,38,0.68333333333333335,68.333333333333329,0.31666666666666665,31.666666666666668,3,0.036585365853658534,3.6585365853658538,0.96341463414634143,0.96969696969696972,0.9375,0.95359848484848486,2,64,15,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.8681245355626106,,,False,False,120,83,37,0.69166666666666665,69.166666666666671,0.30833333333333335,30.833333333333332,3,0.03614457831325301,3.6144578313253013,0.96385542168674698,0.96969696969696972,0.94117647058823528,0.9554367201426025,2,64,16,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.7864629547709412,,,False,False,120,84,36,0.69999999999999996,70,0.29999999999999999,30,3,0.035714285714285712,3.5714285714285716,0.9642857142857143,0.97014925373134331,0.94117647058823528,0.95566286215978935,2,65,16,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.752051469123177,,,False,False,120,85,35,0.70833333333333337,70.833333333333329,0.29166666666666669,29.166666666666668,3,0.035294117647058823,3.5294117647058822,0.96470588235294119,0.97014925373134331,0.94444444444444442,0.95729684908789392,2,65,17,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.7292572105420478,,,False,False,120,86,34,0.71666666666666667,71.666666666666671,0.28333333333333333,28.333333333333332,3,0.034883720930232558,3.4883720930232558,0.96511627906976749,0.97014925373134331,0.94736842105263153,0.95875883739198742,2,65,18,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.7081771520571318,,,False,False,120,87,33,0.72499999999999998,72.5,0.27500000000000002,27.5,3,0.034482758620689655,3.4482758620689653,0.96551724137931039,0.97014925373134331,0.94999999999999996,0.96007462686567169,2,65,19,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.6859737917447295,,,False,False,120,88,32,0.73333333333333328,73.333333333333329,0.26666666666666666,26.666666666666668,3,0.034090909090909088,3.4090909090909092,0.96590909090909094,0.97014925373134331,0.95238095238095233,0.96126510305614787,2,65,20,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.6706882935072138,,,False,False,120,89,31,0.7416666666666667,74.166666666666671,0.25833333333333336,25.833333333333332,3,0.033707865168539325,3.3707865168539324,0.9662921348314607,0.97014925373134331,0.95454545454545459,0.96234735413839889,2,65,21,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.6118236613357837,,,False,False,120,90,30,0.75,75,0.25,25,3,0.033333333333333333,3.3333333333333335,0.96666666666666667,0.97058823529411764,0.95454545454545459,0.96256684491978617,2,66,21,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.5274385258338825,,,False,False,120,91,29,0.7583333333333333,75.833333333333329,0.24166666666666667,24.166666666666668,3,0.032967032967032968,3.2967032967032965,0.96703296703296704,0.97101449275362317,0.95454545454545459,0.96277997364953882,2,67,21,1,2
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.5050770738603521,,,False,False,120,92,28,0.76666666666666672,76.666666666666671,0.23333333333333334,23.333333333333332,4,0.043478260869565216,4.3478260869565215,0.95652173913043481,0.95714285714285718,0.95454545454545459,0.95584415584415594,3,67,21,1,3
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.4022270844412561,,,False,False,120,93,27,0.77500000000000002,77.5,0.22500000000000001,22.5,4,0.043010752688172046,4.301075268817204,0.956989247311828,0.95714285714285718,0.95652173913043481,0.95683229813664594,3,67,22,1,3
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.2172114485182921,,,False,False,120,94,26,0.78333333333333333,78.333333333333329,0.21666666666666667,21.666666666666668,4,0.042553191489361701,4.2553191489361701,0.95744680851063835,0.95774647887323938,0.95652173913043481,0.95713410900183704,3,68,22,1,3
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.1941334606077159,,,False,False,120,95,25,0.79166666666666663,79.166666666666671,0.20833333333333334,20.833333333333332,4,0.042105263157894736,4.2105263157894735,0.95789473684210524,0.95774647887323938,0.95833333333333337,0.95803990610328638,3,68,23,1,3
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.13739060061254,,,False,False,120,96,24,0.80000000000000004,80,0.20000000000000001,20,4,0.041666666666666664,4.166666666666667,0.95833333333333337,0.95774647887323938,0.95999999999999996,0.95887323943661973,3,68,24,1,3
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,1.1234185478789076,,,False,False,120,97,23,0.80833333333333335,80.833333333333329,0.19166666666666668,19.166666666666668,4,0.041237113402061855,4.1237113402061851,0.95876288659793818,0.95833333333333337,0.95999999999999996,0.95916666666666672,3,69,24,1,3
confidence_only,Confidence only,1,True,PrimaryConfidenceMargin >= ConfidenceThreshold,False,False,False,0.91139438445638454,,,False,False,120,98,22,0.81666666666666665,81.666666666666671,0.18333333333333332,18.333333333333332,4,0.040816326530612242,4.0816326530612246,0.95918367346938771,0.95890410958904104,0.95999999999999996,0.95945205479452045,3,70,24,1,3
